Twitter handle/screen name	Number of followers	Number following	Location	Link	Description	Created_At	Statuses_Count	Favourites_Count	Default_Profile	Default_Profile_Image
GoodCorn14	2	163	"Olivette, MO"	https://twitter.com/GoodCorn14		2/2/15 6:40	130	1615	TRUE	TRUE
tphammd	1219	1098	"kansas city, mo"	https://twitter.com/tphammd	pediatric urgentologist. child advocate. #tweetiatrician. wife of @ggerling. superhero. tweets are my own.	3/27/12 1:40	3967	2900	FALSE	FALSE
GregNeubauer	51	93	"Independence, Missouri, USA"	https://twitter.com/GregNeubauer		3/18/09 23:44	100	24	TRUE	FALSE
danimom6	121	828	Smalltown USA	https://twitter.com/danimom6	Liberal & proud of it! 99%/Resist! Vote like your life depends on it! I've been voting Dem/Prog since 1972 & could use some help! Working girl. Union rocks!!	6/26/16 21:31	121808	170831	TRUE	FALSE
theresalkrebs	301	1290	"Boonville, MO"	https://twitter.com/theresalkrebs		7/10/09 13:52	536	7275	TRUE	FALSE
latodt	122	394		https://twitter.com/latodt	"Entertainer, creative director, disciplinarian, character builder, facilitator of knowledge - teacher!!"	5/16/11 0:08	2785	812	FALSE	FALSE
BERNSTEINLAURA7	512	2069	HARTSDALE	https://twitter.com/BERNSTEINLAURA7	"Certified Peer Advocate Peer Facilitator ,Job Coach and Disability Rights Activist . No Discrimination Policy.On FB ,LINKED IN,BRANCH OUT"	4/24/12 0:50	27631	2064	FALSE	FALSE
MarkRMullen	288	499	St. Louis	https://twitter.com/MarkRMullen	Medical Student | All things St. Louis  #southcitydreams	2/1/11 6:25	1572	3012	TRUE	FALSE
binkballs	1012	4687	planet earth	https://twitter.com/binkballs	cool Kardashian brother from Gotham	4/5/13 17:54	454	3074	FALSE	FALSE
SawyerBoehm	23	838		https://twitter.com/SawyerBoehm		8/16/11 1:59	15	54	TRUE	FALSE
stephanie_kunce	96	428		https://twitter.com/stephanie_kunce		11/2/16 12:29	1027	9957	TRUE	TRUE
PRRMC987654321	104	258	"Missouri, USA"	https://twitter.com/PRRMC987654321	"Politics, Government, Nature. Democrat, or something similar. Anti-trump & company. #impeachtrump #Resist #Resistance.Animal rights & pitbull lover."	1/21/17 21:38	2104	6553	TRUE	FALSE
ReilySeanConn	1353	4500		https://twitter.com/ReilySeanConn	"Lover of markets, white papers, and dachshunds. (M.P.P.) Budget & Policy Analyst https://t.co/2I5FeRhnt9"	5/3/10 3:21	23711	44714	FALSE	FALSE
LisaAJansen1970	58	413	"olathe, ks"	https://twitter.com/LisaAJansen1970		4/3/15 3:01	48	164	TRUE	FALSE
HydenSleek	246	234		https://twitter.com/HydenSleek	young professional (re: clueless)	7/19/11 20:21	6769	34051	FALSE	FALSE
lbridges1212	3797	2413	Show Me State 	https://twitter.com/lbridges1212	"Mother, Mimi, feminist, Not part of the 1%.There are millions of kind people in the world. If you can't find one be one. no list  please.#TheResistance"	1/11/15 23:07	258217	178735	TRUE	FALSE
thaugbelvin	41	375	"Cape Girardeau, MO"	https://twitter.com/thaugbelvin		3/13/09 0:53	108	250	FALSE	FALSE
lmdwriter	678	826	"Kansas City, MO"	https://twitter.com/lmdwriter	"I seek the Truth Always. I believe in what's morally right and just, but most of all ""FIGHTING THE GOOD FIGHT!"" I'll never give in or up.  #MAGA. ❤️🇺🇸❤️💯."	6/16/15 8:44	13641	9967	FALSE	FALSE
coolmotive8	4	941		https://twitter.com/coolmotive8		9/15/14 1:20	7	358	TRUE	TRUE
eralpatky	2188	2176	"St Louis, MO"	https://twitter.com/eralpatky	"""Where Law Ends, Tyranny Begins."" ⚖️ #HR1 #DitchMitch2020 Congress - 202.224.3121 🕊 Waiting on Dem debates before deciding favorites."	6/27/13 3:54	85277	110589	TRUE	FALSE
cmacpatch	2	205	United States	https://twitter.com/cmacpatch		7/25/16 1:22	16	8947	TRUE	FALSE
joy_wheatley	17	332		https://twitter.com/joy_wheatley		4/21/16 17:34	363	510	TRUE	TRUE
matwood01	94	1061		https://twitter.com/matwood01	👩🏻‍💼 Advocate 🗳 Voter 🎙 Podcast Enthusiast	1/24/11 20:26	2193	865	TRUE	FALSE
emiliebridges	743	1665	"Columbia, MO"	https://twitter.com/emiliebridges	"i like donuts and politics and occasionally people current MO House of Reps staffer, fmr @letamericavote, @noonpropa, & @NHDems"	4/25/09 18:47	8499	9806	FALSE	FALSE
allisonwgordway	5	176		https://twitter.com/allisonwgordway		11/29/15 22:44	0	1342	TRUE	FALSE
RobertG31344206	1014	4958	North Carolina 🇺🇸🇺🇸🇺🇸	https://twitter.com/RobertG31344206	I am a Orthopedic Doctor	10/5/17 7:29	24	25	TRUE	FALSE
mckbirdbks	22661	18726	California	https://twitter.com/mckbirdbks	Extinct used bookseller	6/8/13 1:27	870333	1788	FALSE	FALSE
ZacharyKimbrU	329	328	"Moberly, MO"	https://twitter.com/ZacharyKimbrU		12/16/10 21:44	1163	661	TRUE	FALSE
Thomas_Bastian	212	1072	"Kansas City, MO"	https://twitter.com/Thomas_Bastian	Twitter is not real life	7/18/11 3:51	959	1265	FALSE	FALSE
MeredithBell13	45	1026		https://twitter.com/MeredithBell13		5/31/13 16:10	1409	6967	FALSE	FALSE
Uberficker	2998	5272		https://twitter.com/Uberficker	"In the event that our gov't becomes one of rulers rather than representatives, our gov't determined over 200 years ago what our course of action should be!"	4/10/15 17:56	87210	71174	FALSE	FALSE
samigilkes	754	707	"If not DC, check Madison, WI"	https://twitter.com/samigilkes	"Taking the ""R"" out of pretty | @NRSC unofficial title: Social Mediologist // @NRSC official title: Deputy Digital Director"	4/22/11 3:21	1284	2750	FALSE	FALSE
lrgines28	92	606		https://twitter.com/lrgines28		2/18/14 12:53	831	568	TRUE	FALSE
ashathanki	388	642	"Washington, DC"	https://twitter.com/ashathanki	stl + dc | she/her | sr analyst @hpsinsight | alum @GeorgetownSFS | words @platypuspress @NashvilleReview @CatapultStory @CosmoAvenue @Spectacle_Mag @HyphenMag	5/30/11 1:27	5231	1631	FALSE	FALSE
ZoeDominiqueB	97	382		https://twitter.com/ZoeDominiqueB	Daughter of the Most High. Worshipper. Student. Future Leader. 🔥Psalms 24:1-6🔥	2/24/11 23:46	3267	7200	FALSE	FALSE
mocojo7	21	310		https://twitter.com/mocojo7		5/26/11 19:44	0	1	TRUE	TRUE
TheRealLilXza	579	4949	Houston Texas	https://twitter.com/TheRealLilXza	Independent Music Producer & Record Label Owner & Actor LiL'Silver	7/30/13 18:24	82079	14260	FALSE	FALSE
wendygish	196	416	"Columbia, Missouri"	https://twitter.com/wendygish	"Be positive and positive things will happen to you. Believe, persuade and achieve!"	7/7/09 3:12	599	637	FALSE	FALSE
LivingEE	64	906		https://twitter.com/LivingEE	"book lover, world watcher, and inspired to add loveliness"	10/9/13 1:00	25260	5	FALSE	FALSE
cjm678692	598	1483	"Rhode Island, USA"	https://twitter.com/cjm678692	"I'm a full time Nasty Mom, with an unnatural affinity for cats. #Resist Arkansas Native ❤️ Moms Demand Action"	11/30/16 1:49	4290	38283	TRUE	FALSE
JoanaWisher	47	113		https://twitter.com/JoanaWisher		5/14/17 19:42	3567	3505	TRUE	TRUE
hollace4799	22	365		https://twitter.com/hollace4799		8/29/14 1:16	239	119	TRUE	TRUE
Debbie_Mesters	104	619	"California, USA"	https://twitter.com/Debbie_Mesters	"Retired VP Inflight Entertainment Services, Sony, Matsushita, IFES"	3/22/17 17:39	2853	4612	TRUE	FALSE
bdbc1323	99	818		https://twitter.com/bdbc1323	Proud 35 year member of Local 562 Plumber’s and Pipefitters and the United Association	10/17/09 16:10	1101	803	TRUE	FALSE
lmboswe	6	79	"Ballwin, MO"	https://twitter.com/lmboswe		4/19/09 3:53	22	118	TRUE	FALSE
Moki75	43	282		https://twitter.com/Moki75		5/26/09 14:41	812	454	TRUE	FALSE
chriscostantini	180	609	"Kansas City, MO"	https://twitter.com/chriscostantini	#UnionStrong #AbolishICE	8/31/10 0:54	6747	90484	TRUE	FALSE
Ms_Anthrope13	333	741	KC	https://twitter.com/Ms_Anthrope13	"You love like a Rose, because you wilt away when its cold & all those thorns make you harder to hold...but Im hard headed."	4/17/09 20:28	6729	17040	FALSE	FALSE
STLVegGirl	4808	3990	"STL, MO"	https://twitter.com/STLVegGirl	"@PCRM nutrition instructor, https://t.co/Y4r0fs1mUI corporate wellness, @rouxbe professional grad, @wellcoaches certified coach, @forksoverknives program creator"	4/19/09 2:10	20243	2367	FALSE	FALSE
amgoewert	133	380	"Columbia, MO"	https://twitter.com/amgoewert	"@Mizzou Political Science, @ASUMMizzou Campus President. What's next? #LetYourVoteRoarMU"	2/16/12 16:34	1204	5270	TRUE	FALSE
dean1186	988	4756	BFE 	https://twitter.com/dean1186	Just a Dad	2/16/10 18:59	22849	39953	FALSE	FALSE
monae1001	5	112	"Union, MO"	https://twitter.com/monae1001	Snapchat monae1001	3/20/17 9:06	331	110	TRUE	FALSE
RachelEconGal	128	460	"Kansas City, MO"	https://twitter.com/RachelEconGal	Econ Graduate Student @UMKansasCity  | #MMT | Disclaimer:My personal views are not those of the organizations I work for.	4/24/15 18:13	972	2857	FALSE	FALSE
rachelskiser	360	1748	St. Louis	https://twitter.com/rachelskiser	I fully believe the best way to see a movie is by yourself.	3/30/09 2:33	1522	9471	FALSE	FALSE
hoolia_cammack	27	193	"St. Louis, MO"	https://twitter.com/hoolia_cammack		4/6/14 22:16	210	462	FALSE	FALSE
TheHOF_Says	233	358	The Ozarks/CoMO/STL	https://twitter.com/TheHOF_Says	"Autodidact, MIZ, Show-Me-State Product, MDP ‘18"	7/14/11 20:58	11111	15006	FALSE	FALSE
DelCast03441571	9	159		https://twitter.com/DelCast03441571		10/3/17 20:20	1	6	TRUE	FALSE
steffiritt	11	508	Kansas City	https://twitter.com/steffiritt	Certified Pharmacy Tech.	2/4/11 4:19	146	6702	TRUE	FALSE
dbot1969	65	875	KCMO	https://twitter.com/dbot1969	all opinions are my own!	7/8/11 0:34	5730	7915	FALSE	FALSE
QueenReen1	504	472		https://twitter.com/QueenReen1	dippin my dreams in sauce	4/13/11 23:53	10519	26405	FALSE	FALSE
zzoucat	57	161		https://twitter.com/zzoucat		4/27/17 21:32	5750	5599	TRUE	FALSE
damn54321	159	502		https://twitter.com/damn54321		12/30/12 0:01	97	27	TRUE	FALSE
joneatsairplane	405	888	"Kansas City, MO"	https://twitter.com/joneatsairplane	Deep fried and wrapped in bacon	1/6/10 23:14	21151	4993	FALSE	FALSE
skymarkeer	767	1773	"St Louis, MO"	https://twitter.com/skymarkeer		4/12/09 23:12	11493	70336	TRUE	FALSE
bluebirds4418	78	421	"Kirkwood, Missouri"	https://twitter.com/bluebirds4418	"mama, wife, doctor; just another free flowing meat wave of possibility -tom robbins. the journey is the destination"	1/12/15 17:07	737	18552	TRUE	FALSE
AsyaRobinson1	135	335	"Missouri, USA"	https://twitter.com/AsyaRobinson1	"mommy, factory worker,  jewelry girl,  and lots of randomness."	5/19/17 22:30	1345	769	TRUE	FALSE
lockbrian	565	4462	the Irish Border	https://twitter.com/lockbrian	upmarket | so totally quiché | reading is fundamental	10/13/11 2:07	9988	33880	FALSE	FALSE
TriciaHager	133	586		https://twitter.com/TriciaHager	Momma.  Baker.  Wine lover.  Star Wars fanatic.	4/30/11 3:52	1297	454	FALSE	FALSE
2olgoats	168	2260		https://twitter.com/2olgoats	Ever watchful be.	7/20/09 20:41	441	1353	TRUE	FALSE
SeekOutWisdom	1213	2103	"Springfield, Missouri"	https://twitter.com/SeekOutWisdom	"I seek out and share wisdom about leadership, productivity, politics, books, and the built environment."	9/23/11 15:57	10993	8235	FALSE	FALSE
FDeMoro234	53	322	"Grain Valley, MO"	https://twitter.com/FDeMoro234		2/1/17 11:39	221	421	TRUE	FALSE
BecPonder	4999	5219	United States	https://twitter.com/BecPonder	✊❄🗽🇺🇸💙🌊💪The RESISTANCE remembers you Heather..and the Nazi's who killed you! ❄🇺🇸Fair Warning..I'm MAD! 🇺🇸❄#VetsResistSquadron	12/20/12 20:56	33161	71504	TRUE	FALSE
joyousjava	1238	1658	"Smithville, MO"	https://twitter.com/joyousjava	"Minister, writer/editor, wife & mom, slightly-frazzled Jesus-follower, feminist, religion & sci fi geek. I knit because punching people is frowned upon."	3/26/09 14:49	7860	7019	FALSE	FALSE
_ydnA_	523	576	University of Missouri	https://twitter.com/_ydnA_	"Alright Shakespeare’s, it’s salad time"	6/13/14 0:58	4990	15246	FALSE	FALSE
brainychk	351	254	"Kansas City, MO"	https://twitter.com/brainychk	"Science, politics, unapologetic feminist, and social justice issues."	9/24/12 5:08	1096	946	TRUE	FALSE
lanceamoore	183	3072	"Chesterfield, MO"	https://twitter.com/lanceamoore	"Father, husband, healthcare sales executive. Fan of fun, family, exercise, outdoors, intellectual stimulation, good food, good drinks, and good company"	8/6/10 1:46	211	2291	TRUE	FALSE
bufalowevr	618	1629	"st. louis, mo"	https://twitter.com/bufalowevr	"mom, wife, very slow 13.1 runner, craft beer drinker, Cardinals baseball fan, aspiring banjo player and advocate for common sense gun laws *all Tweets my own*"	12/8/07 16:38	1145	6340	FALSE	FALSE
ToshLove4	633	2812	"Sacramento, CA"	https://twitter.com/ToshLove4	"Healthcare consultant, writer, advocate, mother, immigrant, lover."	11/15/15 1:23	2220	115680	TRUE	FALSE
MarkJohnson58	957	5000	St. Louis Mo	https://twitter.com/MarkJohnson58	i'm big fan of wwe and i'm a huge fan of Victoria Justice Vanessa Hudgens Vanessa Morgan Ashley Benson Nina Dobrev and Shay Mitchell	11/18/11 16:34	3066	149	TRUE	FALSE
shalonmarie	2865	4572	Obama’s America 🦅 🇺🇸	https://twitter.com/shalonmarie	"Beautifully Talented, Weirdly Intelligent 🧚🏿‍♀️~*Black Girl Magic*~🧜🏿‍♀️"	9/10/08 23:20	10037	46777	FALSE	FALSE
PaulBilger1	85	558		https://twitter.com/PaulBilger1		4/2/14 1:28	637	4976	TRUE	FALSE
MMAGRLtheTERROR	903	1498	"Columbia, Missouri"	https://twitter.com/MMAGRLtheTERROR	MMA fan. Political junkie. Beach girl. blue girl in a red state. Mom of two with ADHD and one with NF1. Blocked by Eric Trump #snowflake	7/24/10 17:21	20106	19927	FALSE	FALSE
sarabean816	56	331	"Missouri, USA"	https://twitter.com/sarabean816		11/6/12 22:21	512	1454	TRUE	FALSE
julesifyaplease	428	1768	SW MO	https://twitter.com/julesifyaplease	"Ω Standing for human rights, liberty and justice for all, intersectionality, and the impeachment & removal of 45*🚫 bots/marketers🙅‍♀️ she/her"	1/16/13 20:08	10742	41923	FALSE	FALSE
Cechin86	66	2001	"Kirkwood, MO"	https://twitter.com/Cechin86	Business & Finance News Business & Finance News Business & Finance News DIY & Home	3/22/16 21:41	0	3315	TRUE	FALSE
sassysmc	618	994		https://twitter.com/sassysmc	"CA native. Midwest transplant. Marketing prof. branding ‘pert. Swammer, occasional runner. PhD. Full of sass, sarcasm, and snark. Love quality 👠. Bring me 🥓"	5/25/09 1:12	20685	9237	FALSE	FALSE
kwhaley	39	475		https://twitter.com/kwhaley		10/24/08 23:41	70	51	TRUE	TRUE
ChadFryman	190	664	"Cape Girardeau, Mo"	https://twitter.com/ChadFryman	Former TV Sports Anchor (wearer of make-up and reader of glass). Die Hard Reds / Bengals / Buckeyes / U of Toledo grad & fan / political junkie / Homebrewer	3/30/09 7:07	2722	190	FALSE	FALSE
plutomagnet	352	1363	"Kansas City, MO"	https://twitter.com/plutomagnet	"Jesus Believer, Husband, Father"	4/2/12 19:44	2390	5254	TRUE	FALSE
JaboLebowitz	733	1414		https://twitter.com/JaboLebowitz	The simple truth is we're all on this one small blue planet that we're killing. None of us will get out of here alive. #TheResistance #FBR	11/7/10 5:05	8650	7864	FALSE	FALSE
ChrisJJarratt	1655	1154	"Springfield, MO, USA"	https://twitter.com/ChrisJJarratt	"Creative Director at @revelads Husband, Father, MIA Fins, STL Cards & FSU Fan, Drury Alum (2002). Sometimes, we challenge ourselves and fail. Embrace that!"	8/26/11 14:44	3050	8504	TRUE	FALSE
Butta_Creme816	83	1130	"Kansas City, MO"	https://twitter.com/Butta_Creme816	I'm a 33 year old with 2 sons and a daughter that knows what i  want out of life and I dont have time for people tryna keep me down.	4/6/09 4:02	984	7	FALSE	FALSE
bleedenblue22	66	1332		https://twitter.com/bleedenblue22		9/7/11	1016	100	FALSE	FALSE
jeremyfincham0	510	3461	"Maryville, MO"	https://twitter.com/jeremyfincham0	A smark-Ass punk with an honorary online degree in communications from South Tampa Florida University ( STFU )	3/18/13 23:55	18658	55690	TRUE	FALSE
clarson_mn	36	875		https://twitter.com/clarson_mn		3/9/15 4:43	2	2	TRUE	FALSE
MsMaryJE	4877	4946		https://twitter.com/MsMaryJE	"Mother, Equalist, Small Business Owner"	6/22/17 21:09	7921	18680	TRUE	FALSE
NewApproachMO	1614	2026	"Missouri, USA"	https://twitter.com/NewApproachMO	New Approach Missouri is the campaign to #legalize #medical #marijuana in #Missouri. It’s time to let #doctors decide what’s best for #patients. Vote #YesOn2	10/12/15 17:59	1808	2560	TRUE	FALSE
bobosmom1	5076	5125	"Missouri, USA"	https://twitter.com/bobosmom1	"Wife, mother, retired pet sitter, vet assistant, social lib, sarcasm enthusiast, ❤️Animals, especially dogs #TheResistance #Resist #ImpeachTrump #FBR #MeToo"	4/20/09 16:10	8806	10723	FALSE	FALSE
pambwich	190	604	"Saint Louis, MO"	https://twitter.com/pambwich	"Politics is not a spectators sport. Not my quote but I like it. Remember, it all begins locally."	7/17/09 21:13	1029	1723	FALSE	FALSE
ElRodeo_Bolivar	550	614	"Bolivar, MO "	https://twitter.com/ElRodeo_Bolivar	Daily specials and closings!	1/30/14 20:22	595	1178	TRUE	FALSE
rmccabe2	80	377	Kansas City	https://twitter.com/rmccabe2		9/2/09 18:02	493	3855	TRUE	FALSE
BobbiJoDiem	102	690		https://twitter.com/BobbiJoDiem		10/2/09 15:10	236	2237	FALSE	FALSE
jcp007	571	4980	"ÜT: 39.087346,-94.578225"	https://twitter.com/jcp007	I am so blessed with a beautiful wife and I have seen every #U2 tour since 1983 War tour. #U2 and I have tickets for #U2eiTour opener in Tulsa OK	2/1/09 20:29	690	196	FALSE	FALSE
DavidOrsborn	151	840		https://twitter.com/DavidOrsborn	Baseball and Sci-Fi fan.	7/17/13 18:33	8752	25925	TRUE	FALSE
aprilsflowers83	90	599	"Kansas City, MO"	https://twitter.com/aprilsflowers83	I'm going back to school to earn my masters in Environmental Assessment so I can try to help implement regulations to improve the recycling system of the U.S.	12/7/12 21:42	2940	1449	FALSE	FALSE
IUcardinal	8	512		https://twitter.com/IUcardinal		4/20/09 23:29	2	2	TRUE	TRUE
JeradHeidbreder	12	74	"Independence, MO"	https://twitter.com/JeradHeidbreder	"Father, UPSer, Chiefs and Royals fan"	1/19/17 10:57	153	444	TRUE	FALSE
BondGal10	220	1891	Kansas City	https://twitter.com/BondGal10	"Family, career, travel, adventure - it's all a gift!"	3/8/12 19:35	1792	35845	TRUE	FALSE
justinbpink	194	1724	FL370	https://twitter.com/justinbpink	not a doctor	4/27/09 18:30	1185	314	FALSE	FALSE
rosebusch07	236	536		https://twitter.com/rosebusch07	Poli Sci and International Relations @missouristate I Xi Omicron Iota Sorority | Italia 🇮🇹 Fall 2018	12/19/13 3:25	1106	8693	FALSE	FALSE
nreynolds805	88	734		https://twitter.com/nreynolds805	Occidental College '15  Retweets are not endorsements	6/9/14 15:59	20	173	TRUE	FALSE
erinkimbrielle	148	912	"St Louis, MO"	https://twitter.com/erinkimbrielle	"Christian, Wife, Mom, Marketer, 💕💚AKA💕💚"	5/30/14 17:09	535	1752	TRUE	FALSE
