Twitter handle/screen name	Number of followers	Number following	Location	Link	Description	Created_At	Statuses_Count	Favourites_Count	Default_Profile	Default_Profile_Image
tamarykatz	82	703		https://twitter.com/tamarykatz	"I used to be an investment banker, now I’m trying to save democracy one tweet at a time."	10/3/11 13:56	45	1439	FALSE	FALSE
andrew_striedl	802	5001	"St Peters, MO"	https://twitter.com/andrew_striedl	"Follower of Star Wars, Politics, Doki Doki Literature Club, and a bunch of other things!I like to tweet and retweet(Views are my own)"	7/6/13 0:30	21507	15630	FALSE	FALSE
pieperc78	293	2120	"Columbia, Missouri"	https://twitter.com/pieperc78	Law and public policy	8/29/09 16:50	17	834	TRUE	FALSE
Dchiefs	33	188		https://twitter.com/Dchiefs		1/12/10 4:10	60	3954	FALSE	FALSE
EvanRosell	1018	2036	"Wichita, KS"	https://twitter.com/EvanRosell	"Husband to @jessrosell; Dad to 4. Owner of an old dog. VP Projects @Greater_Wichita, @ProjectWichita."	4/28/09 19:23	1889	6232	FALSE	FALSE
ShaneKinne	1636	2533		https://twitter.com/ShaneKinne	Sometimes JC. Sometimes DC. On the farm or chasing a bird dog if I'm lucky.	5/12/09 3:35	5158	4935	FALSE	FALSE
BCThompson90	76	3053	"Bonn, Germany"	https://twitter.com/BCThompson90		3/21/11 16:33	443	265	TRUE	FALSE
Lindsey77261489	44	343	Earth 	https://twitter.com/Lindsey77261489	"Liberal elitist scum with comfy shoes, high end lipstick, and feminist rage. Fan of the Oxford comma."	1/28/17 3:17	1114	995	TRUE	FALSE
metzl	146	518		https://twitter.com/metzl	Kansas City girl living in St. Louis	8/20/12 2:09	2589	7051	TRUE	FALSE
thederekarmer	37	157	"Washington, DC"	https://twitter.com/thederekarmer	U.S. Senate staffer. Mizzou Law grad. Swamp dweller by choice.	1/15/18 4:32	118	1171	FALSE	FALSE
nichols120	615	1345	"Hannibal, MO"	https://twitter.com/nichols120		5/6/08 21:54	5299	2149	TRUE	FALSE
SamCooper33	1247	1007		https://twitter.com/SamCooper33	Deputy Chief of Staff for @tedcruz. Kansas City BBQ enthusiast.	5/20/09 2:36	2907	6576	TRUE	FALSE
canespugnaces	267	214	"Washington, DC"	https://twitter.com/canespugnaces	Husband to @blappert. Helping great causes and brands get the results they need from the stories they tell.	10/6/17 14:16	236	217	TRUE	FALSE
therightdesignr	759	1215		https://twitter.com/therightdesignr	Kansas farm kid turned political consultant. Retweets do not equal endorsements.	5/24/10 15:35	2055	1713	TRUE	FALSE
vernfrancis15	38	138		https://twitter.com/vernfrancis15		8/12/13 21:29	125	959	TRUE	FALSE
jwmkutz	213	652	"Perryville, MO"	https://twitter.com/jwmkutz	"Proud Father of Q & Libby Jane, husband to Bethany, Mizzou & StL Cards Fan, & Perry County Clerk. #livinthedream"	3/26/10 3:57	370	92	TRUE	FALSE
MitchErdel	796	3705	Missouri/DC	https://twitter.com/MitchErdel	Missourian. I like to read. KCBS Certified BBQ Judge	6/22/09 17:29	12579	6329	FALSE	FALSE
Skredrick	180	658	"Missouri, USA"	https://twitter.com/Skredrick	"My views are my own and do not represent my company or any other entity. Security Specialist, MCSE, GSLC, Poker Tour Dreamer, Sports Forcaster"	8/9/12 13:48	3182	436	TRUE	FALSE
EricCHarmon	833	1785	Missouri	https://twitter.com/EricCHarmon	@UCentralMO alumnus | SLU Law 2021 | Child of the King |	2/10/11 4:38	3682	2023	FALSE	FALSE
cyndigamble	238	1187	Jefferson City	https://twitter.com/cyndigamble	"Work for Gamble and Schlemeier. Lover of all things red, yellow and otherwise found in Kansas City."	4/7/11 20:31	2501	5645	TRUE	FALSE
IanNickens	124	268		https://twitter.com/IanNickens	"KOMU 8 reporter and producer. Journalism isn't a toaster. University of Missouri School of Journalism, Radio/TV Anchoring and Reporting, 2019"	1/22/16 0:17	300	12	TRUE	FALSE
dbloom	1055	3909	"Dogpatch, San Francisco"	https://twitter.com/dbloom	"Iowan, and San Francisco dtenizen. Tweets auto-delete in 5 billion years. https://t.co/Xw0b8zmo4d"	10/23/07 1:38	20758	43653	FALSE	FALSE
newsbysteph	581	609	"Columbia, MO"	https://twitter.com/newsbysteph	Investigative reporting is my drug. Born and raised on the Missouri Method. Content producer/anchor @Newsy | Former reporter and producer @KOMUnews	2/12/15 1:32	1211	735	TRUE	FALSE
MikeBerg614	390	2737		https://twitter.com/MikeBerg614	Deputy Comms Director Sen. @HawleyMO	7/5/11 18:55	36	1151	TRUE	FALSE
craasch	3361	1864		https://twitter.com/craasch		5/10/07 14:55	41921	4335	FALSE	FALSE
GarrettWHunkins	213	1118	"Kansas City, Missouri"	https://twitter.com/GarrettWHunkins	"Litigator. I tweet about law, politics, and Kansas City life. Opinions are my own. Retweets ≠ Endorsements."	6/3/11 21:39	1181	916	FALSE	FALSE
NateRBrand	3059	1995		https://twitter.com/NateRBrand	Communicator | Gummy bear connoisseur | Seattle sports fan | @Hillsdale | John 13:34-35	9/9/09 4:18	680	26837	FALSE	FALSE
scottfaughn	6149	2458	"West Butler County, Missourah"	https://twitter.com/scottfaughn	Publisher of @missouritimes @claytontimes @semotimes & host of @thisweekinmopol. Simple West Butler County hillbilly.	3/9/09 6:53	17416	13550	FALSE	FALSE
Dcmyers2Myers	41	388		https://twitter.com/Dcmyers2Myers	"Background in law enforcement, security and HR management. Semi-Retired, Credit Manager Gladstone Auto Sales"	9/22/14 16:43	6	45	TRUE	FALSE
Brianontheair	2241	703	"Jefferson City, MO"	https://twitter.com/Brianontheair	"News director for Missourinet, a 63-station statewide radio network. 2018 was my 20th season as a Learfield college football scoreboard host"	2/18/13 18:12	25753	13065	TRUE	FALSE
CharlieKeegan41	3165	2689	"Kansas City, MO"	https://twitter.com/CharlieKeegan41	KCMO born & raised. BBQ-lover. Sports junkie. Chocoholic. Amateur gearhead. News reporter for @41ActionNews	7/9/14 20:02	7237	4076	TRUE	FALSE
NewsTribune	9226	1438	"Jefferson City, MO"	https://twitter.com/NewsTribune	Mid-Missouri news and tweets from the Jefferson City News Tribune newspaper and http://t.co/7Jhhgi3h	4/7/09 20:42	70812	252	TRUE	FALSE
ChristopherAve	3055	1619	St. Louis	https://twitter.com/ChristopherAve	"Communication, politics, current affairs, history. Mizzou made. Merely Christian. The road goes ever on and on..."	3/6/09 20:41	18211	13009	FALSE	FALSE
JoeyABC17	1470	455	"Missouri, USA"	https://twitter.com/JoeyABC17	"Newsman, anchor & reporter at @ABC17News, @POTUS-proclaimed ""enemy of the American people,"" friend of #Bengal cats and all animals"	12/24/13 21:02	9134	6804	FALSE	FALSE
DaltonNunamaker	745	1243	"Missouri, USA"	https://twitter.com/DaltonNunamaker	Saved by grace. 9th Amendment enthusiast. @HawleyMO for Senate Alum. Georgetown ‘22 Ideas expressed here are mine alone	2/12/15 18:23	1365	62921	TRUE	FALSE
BryanLowry3	14047	4111	"Washington, DC"	https://twitter.com/BryanLowry3	Washington correspondent for @kcstar Covering DC for KC. Former @kansasdotcom statehouse correspondent. Caffeine & sarcasm. Contact: blowry@mcclatchydc.com	10/4/12 2:19	99627	37925	FALSE	FALSE
kmbc	162105	1561	"Kansas City, MO"	https://twitter.com/kmbc	Kansas City's Breaking News and Weather on Channel 9	7/29/08 21:15	298426	1576	FALSE	FALSE
Tom_Seline	591	1013	"Omaha, NE"	https://twitter.com/Tom_Seline	Creighton student-@TPUSA-Westside '15-@CUCreightones. I can talk into a microphone. Opinions👉🏻mine alone	12/24/15 16:35	6370	32462	FALSE	FALSE
Chandler_Shook	952	836		https://twitter.com/Chandler_Shook	go crazy ahhhhhhhh go stupid #MFFL	6/25/13 21:57	7121	11657	TRUE	FALSE
joshschisler	419	1244	"Missouri, USA"	https://twitter.com/joshschisler	Soon-to-be husband. Conservative activist. Medical freedom fighter. Opinions belong to whoever hacked my account. Check out @free2treat & @moccdp.  #moleg	10/5/08 1:36	1997	2033	FALSE	FALSE
beth_coghlan	527	1455	"St Louis, MO"	https://twitter.com/beth_coghlan	News Director at KMOX	12/15/15 12:34	980	363	FALSE	FALSE
DMarshall1987	65	62	"Wildwood, MO"	https://twitter.com/DMarshall1987	Wildwood wife and mother looking out for Missouri voters! #GOPvolunteer #DefendtheMOjority #LeadRight	8/20/12 13:10	244	881	TRUE	FALSE
chadler_usa	597	590	USA	https://twitter.com/chadler_usa		8/14/15 20:56	5722	13510	FALSE	FALSE
TomMagee29	35	83		https://twitter.com/TomMagee29		11/23/11 3:18	120	18	TRUE	FALSE
DouglasPatch	1304	3009	"Washington, DC; Bethesda, MD"	https://twitter.com/DouglasPatch	vice president at gravity strategic communications • research • conservative • connecticut native • av geek and miles addict • tweets are my own opinion	9/9/09 11:35	31887	20496	FALSE	FALSE
ClintonTurley	206	715		https://twitter.com/ClintonTurley	mizzou law grad. kc and mizzou sports fanatic. i like tacos and collect old books. identify great and emulate it.	3/22/10 5:02	4290	614	FALSE	FALSE
ryangleas	348	331	"Chi, DC, StL"	https://twitter.com/ryangleas	"Mediocrity is the elephant in the room. Alum of @BruceRauner, @EricGreitens, & the University of Illinois. Unabashed White Sox fanatic. Opinions are my own."	9/28/13 5:17	199	1402	FALSE	FALSE
ChrisNuelleMO	222	273		https://twitter.com/ChrisNuelleMO	"Lifelong Missourian and sometimes Cardinals fan. Press Secretary for Attorney General @eric_schmitt, @missourigop alum. Views are my own."	3/11/18 17:27	296	463	FALSE	FALSE
DannyHortonMO	757	1327	"Missouri, USA"	https://twitter.com/DannyHortonMO	Huge @Chiefs and @Royals fan. Support @POTUS @realDonaldTrump. Conservative. #AbortionisMurder	4/5/15 14:57	15600	17636	FALSE	FALSE
JoeCapra	197	481	"Virginia, USA"	https://twitter.com/JoeCapra	Proud Catholic. SLU alumni. Opinions my own.	10/20/11 2:06	123	7754	TRUE	FALSE
eric_maus	246	747		https://twitter.com/eric_maus	University of Missouri ΚΣ	3/15/10 21:06	581	519	FALSE	FALSE
ClaytonTimes	975	1632	"Clayton, MO"	https://twitter.com/ClaytonTimes	"The intersection of business, government, & culture"	1/28/17 5:29	1691	36	TRUE	FALSE
gagemitchusson	7374	7867	"Missouri, United States"	https://twitter.com/gagemitchusson	I'm a Proud American. 🇺🇸 Gen Z Conservative Republican. Free Speech Warrior. Proudly Support President Trump #MAGA	3/2/16 16:03	33741	34989	TRUE	FALSE
aaronbaker50	896	418	Missouri	https://twitter.com/aaronbaker50	"Loves Christ, Wife, Kids. My family farms in Macon County, MO."	3/14/09 1:57	1847	283	TRUE	FALSE
rchandlerp	78	1222		https://twitter.com/rchandlerp		7/29/10 20:29	21	192	FALSE	FALSE
cody4mo	968	867	"Carthage, MO"	https://twitter.com/cody4mo	"Husband, Father, and Small Business Owner. Member of the Missouri House of Representatives, District 163."	3/31/16 19:34	306	2578	FALSE	FALSE
DennisLRhodes	72	270	"Columbia, MO"	https://twitter.com/DennisLRhodes	"Catholic, Husband, Father, Legislator Assistant, Data Junkie."	1/15/12 1:51	32	201	FALSE	FALSE
Engelhardt_Dan	425	2518	"Missouri, USA 🇺🇸"	https://twitter.com/Engelhardt_Dan	"Clowns to the left of me, jokers to the right..."	8/14/12 21:55	4853	55921	FALSE	FALSE
AlanTSimpson	101	550	KCMO	https://twitter.com/AlanTSimpson		3/12/09 5:55	53	540	FALSE	FALSE
samuelhlee	1032	1407	"St. Louis, Mo."	https://twitter.com/samuelhlee	"Longtime #prolife lobbyist @ MO State Capitol. Catholic deacon in St. Louis. Delighted being husband, dad & PawPaw. Love sharing what I read - news, blogs, etc."	5/12/09 14:04	6232	4235	TRUE	FALSE
MichaelWinkeler	425	473	"Missouri, USA"	https://twitter.com/MichaelWinkeler		6/26/09 4:08	1492	3963	FALSE	FALSE
tatemoconnor	299	567		https://twitter.com/tatemoconnor	Press Secretary for @RoyBlunt / #HottyToddy #GoBills	5/23/13 13:43	1427	844	FALSE	FALSE
J_Hancock	10804	2486		https://twitter.com/J_Hancock	Lead political reporter for @KCStar covering Missouri and Kansas. Hoosier → Iowan → Missourian. Detective for the people.   Tips: jhancock(at)kcstar(dot)com	11/2/09 22:21	21757	1556	FALSE	FALSE
RachelBauerCOS	699	702	"Jefferson City, MO"	https://twitter.com/RachelBauerCOS	"Wife, Mama Bear, music lover, political junkie and Chief of Staff to Senator Denny Hoskins. Serving District 21 in the Mo Senate. I'm just winging it-all of it."	11/20/13 16:47	1027	2104	FALSE	FALSE
CLievsay	718	1300	"Blue Springs, Missouri"	https://twitter.com/CLievsay	@BlueSpringsGov City Councilman. Alum of @MCCKansasCity @ColumbiaColg @WGUMissouri.	1/24/11 16:12	1326	1785	TRUE	FALSE
BeccaKnipp	232	522	"Columbia, Missouri "	https://twitter.com/BeccaKnipp	"MO politics. Retweets, links, likes and follows are not endorsements. Views are my own, and do not necessarily reflect those of my employer."	2/23/12 2:36	980	910	TRUE	FALSE
KelliAFord	1514	1611	"Washington, DC"	https://twitter.com/KelliAFord	MI-DC-MO 🇺🇸 Communications Director for U.S. Senator @HawleyMO. Adventure is worthwhile in itself.	1/10/11 19:29	4531	2594	FALSE	FALSE
JBelfield	797	2110	"Mineral Point, Mo"	https://twitter.com/JBelfield		6/1/08 5:19	2491	229	FALSE	FALSE
brianearll	112	767		https://twitter.com/brianearll	@slulaw student. @usairfoce vet. @BruceRauner/@RepAnnWagner. Tweets are my own.	10/17/11 4:36	336	1006	TRUE	FALSE
BrianCollinsMO	4894	4144	"Missouri, USA"	https://twitter.com/BrianCollinsMO	"Christ Follower, Conservative Republican,#ProLife #Israel🇺🇸🇮🇱 #2A #stlcards #stlblues #ChiefsKingdom fan 2 Corinthians 5:21✝️"	8/4/15 3:00	14989	15067	FALSE	FALSE
EOATES7	235	1678		https://twitter.com/EOATES7	Political hack. Had nothing whatsoever to do with the development of the 72 HR Program. Opinions and tweets are my own. RTs aren't endorsements.	4/25/09 0:25	1534	1088	FALSE	FALSE
mgronke	381	516	708 // 417 // 479	https://twitter.com/mgronke	the only difference between a rut and a groove is your state of mind	2/23/12 0:51	5899	21462	FALSE	FALSE
marycompton	528	864		https://twitter.com/marycompton	I like @dietcoke and blue and white china. Opinions are my own.	11/30/08 14:18	5196	73	FALSE	FALSE
Holt4TheFuture	369	1850	"Cass County, MO"	https://twitter.com/Holt4TheFuture	"Constitutional Historian, Eagle Scout, Future #POTUS, love politics. MO Political Thinker. #MOLeg #MOGov #Holtforthefuture. Retweet and Follows ≠ Endorsements."	5/21/15 14:59	5040	8658	TRUE	FALSE
WilliamLynchMO	1676	1942	"Joplin, MO"	https://twitter.com/WilliamLynchMO	Husband. Father. Prosecutor. Missourian. Non sub homine sed sub Deo et lege.	5/5/09 8:38	45398	54111	FALSE	FALSE
TheSarahBuxton	468	742	"Strafford, MO"	https://twitter.com/TheSarahBuxton	Christ Follower | @DruryUniversity ‘19 | Proud @OTCedu grad | @MissouriCR Alum | Alopecian | User of the Oxford Comma | Standard Disclaimers	6/12/15 23:37	1273	2394	TRUE	FALSE
DLHoskins	1974	811	"Warrensburg, MO"	https://twitter.com/DLHoskins	Missouri State Senator - District 21	3/27/09 21:14	2028	2846	FALSE	FALSE
kriscookMO	448	1357	"Missouri, USA"	https://twitter.com/kriscookMO	"Missouri Baptist University graduate with a BA in History and former college basketball player. Tweets are my own views, not attributable"	8/18/11 22:05	2905	9224	FALSE	FALSE
russ_d_oliver	382	760		https://twitter.com/russ_d_oliver	Stoddard County Prosecuting Attorney	3/8/10 12:59	481	68	TRUE	FALSE
MikeRathbone86	528	1579	Earth	https://twitter.com/MikeRathbone86	"32. Catholic. Cardinals fan (baseball not football). Conservative (you'll see soon). Too much time on my hands, hence twitter. Opinions r my own."	3/1/11 17:06	34468	52701	TRUE	FALSE
aaron_hedlund	5249	1837	"Columbia, Missouri"	https://twitter.com/aaron_hedlund	"Husband, Father, Economist, Professor. Work @Mizzou, @stlouisfed, @cgousu. Alum @DukeU, @Penn, @Heritage. Opinions ≠ Work Views."	8/22/11 16:20	8793	6141	FALSE	FALSE
OsageCountyGOP	287	221	"Missouri, USA"	https://twitter.com/OsageCountyGOP	We are the Osage County Republican Committee. We serve to grow the @MissouriGOP and conservative values.	10/27/15 16:19	190	19	TRUE	FALSE
SteeleShippy	2060	2250	"Missouri, USA"	https://twitter.com/SteeleShippy	Christian. Husband. Father. Proudly serving as @GovParsonMO Communications Director. Alumn of @govmikehuckabee & @jayashcroftmo.	8/25/11 2:49	393	1646	FALSE	FALSE
TomJEstes	947	965	"Coos Bay, OR"	https://twitter.com/TomJEstes	"Pastor of the Charleston Community Baptist Church in Charleston, Oregon. Former Policy Director in the Missouri Senate. #Prolife"	12/20/15 0:17	9845	9004	TRUE	FALSE
jrosenbaum	15688	2154	"Richmond Heights, MO"	https://twitter.com/jrosenbaum	"Political correspondent for @stlpublicradio. Lover of karaoke, @RockBand & disappointing sports teams. Married to @LToddLibrarian. Brandon and Declan’s dad."	4/11/08 19:53	75749	5874	FALSE	FALSE
MiguelAyllon82	161	1702	"Columbia, Missouri, USA"	https://twitter.com/MiguelAyllon82	"Initium Sapientiae Timor Domini, Prov 9:10| Faith, Family, Service |Love my bride Jessica & daughter Gabriela| International Educator |Latino-Missourian"	12/3/11 22:19	7383	6021	FALSE	FALSE
tylerbrey	88	256	Baton Rouge	https://twitter.com/tylerbrey	I have Faith... and Ezra.	5/11/09 0:33	376	58	TRUE	FALSE
MichaelPClarke	240	716	KCMO	https://twitter.com/MichaelPClarke		7/30/11 4:25	1382	1602	FALSE	FALSE
TimmyTeepell	1702	619	"Baton Rouge, LA"	https://twitter.com/TimmyTeepell	Proverbs 26:4-5	4/12/09 12:33	3492	921	FALSE	FALSE
saracplotkin	6	60		https://twitter.com/saracplotkin		11/12/17 0:59	1	1128	TRUE	TRUE
jcavaiani	822	1903	"Columbia, MO and Wales, WI"	https://twitter.com/jcavaiani	@KOMUnews Producer/Reporter. @kmoxnews. @Mizzou '20. Formerly @NBCNewsChannel DC. Let’s talk about ethics & courage. RTs ≠ endorsements. jc8n3@mail.missouri.edu	2/23/12 1:19	4915	3718	TRUE	FALSE
kjplotkin	2851	2644		https://twitter.com/kjplotkin	Chief of Staff for @hawleymo. Chef wannabe. Opinions are my own	2/24/09 13:47	4123	194	FALSE	FALSE
CamSullivan	838	204	"Columbia, MO"	https://twitter.com/CamSullivan	Researcher. Husband. Gamer. I've worked for awesome people like @clairecmc & @jasonkander. Tweets are my own.	2/23/09 11:44	5796	795	FALSE	FALSE
MoRepEvans	1721	1184	St. Louis	https://twitter.com/MoRepEvans	Executive Director MOGOP 🐘          Striving to be better today than I was yesterday.	9/19/11 1:56	6212	12877	FALSE	FALSE
JackKiehl	403	469	"Bronx, NY"	https://twitter.com/JackKiehl	Fordham '19 | STL/NYC	10/4/09 14:02	2698	4645	FALSE	FALSE
austin_schwerdt	288	455	"Josephville, MO"	https://twitter.com/austin_schwerdt	MOGOP Alum	5/31/16 16:40	1166	435	TRUE	FALSE
jeffreykearl	1154	2786	Jefferson City	https://twitter.com/jeffreykearl	Mabry's dad...	4/22/09 21:19	4083	878	FALSE	FALSE
Jdjmacgregor	161	244	"Columbia, MO"	https://twitter.com/Jdjmacgregor	Jesus Freak and #Tweetless	2/12/12 17:04	0	98	TRUE	FALSE
KenNewhouse1	531	264	"Ellisville, MO"	https://twitter.com/KenNewhouse1	University educator. Political enthusiast. Avid sports fan.	9/9/12 22:26	14298	3826	TRUE	FALSE
NicholasBallas	131	1663	"Washington, DC"	https://twitter.com/NicholasBallas	"Research. fmr. @AmericanXRoads, @CrossroadsGPS, @Senate_Fund, @OneNationOrg. @larryhogan Alum."	1/23/18 17:41	19	497	TRUE	FALSE
charliedalton55	510	614		https://twitter.com/charliedalton55	"MO political operative, conservative. All of my tweets are my personal thoughts and opinions. Retweet/favorite does not indicate endorsement."	12/26/11 6:50	3523	5775	TRUE	FALSE
